56.343172	19.516008	40.008154	-0.268775	0.742897
56.403202	19.538519	40.002563	-0.294206	0.809672
56.433217	19.561031	40.004946	-0.255785	0.708470
56.463232	19.583542	40.006766	-0.249289	0.691177
56.493247	19.606053	40.008025	-0.242747	0.673711
56.553277	19.628564	40.000151	-0.265526	0.734306
56.583292	19.651076	40.000285	-0.229416	0.637961
56.613307	19.696098	40.007473	-0.208387	0.581161
56.643322	19.718609	40.005945	-0.209371	0.583829
56.673337	19.741121	40.003864	-0.202568	0.565360
56.703352	19.763632	40.001231	-0.195724	0.546732
56.733367	19.808654	40.002924	-0.175336	0.490966
56.763382	19.853677	40.002435	-0.161897	0.453996
56.793397	19.921211	40.001934	-0.144821	0.406799
56.793397	20.078789	40.001934	-0.175022	0.490104
56.763382	20.146323	40.002435	-0.165667	0.464383
56.733367	20.191346	40.002924	-0.175336	0.490966
56.703352	20.236368	40.001231	-0.188620	0.527345
56.673337	20.258879	40.003864	-0.202568	0.565360
56.643322	20.281391	40.005945	-0.209371	0.583829
56.613307	20.303902	40.007473	-0.216133	0.602139
56.583292	20.348924	40.000285	-0.221270	0.616014
56.553277	20.371436	40.000151	-0.236045	0.655761
56.493247	20.393947	40.008025	-0.272886	0.753749
56.463232	20.416458	40.006766	-0.249289	0.691177
56.433217	20.438969	40.004946	-0.255785	0.708470
56.403202	20.461481	40.002563	-0.262235	0.725590
56.343172	20.483992	40.008154	-0.301337	0.828242
56.313157	20.506503	40.004631	-0.275134	0.759672
56.283142	20.529015	40.000542	-0.281445	0.776270
56.223112	20.551526	40.004396	-0.322065	0.881830
56.163082	20.574037	40.007661	-0.328962	0.899528
56.133067	20.596548	40.001839	-0.300401	0.825810
56.073037	20.619060	40.003927	-0.342409	0.933837
56.013007	20.641571	40.005419	-0.349129	0.950886
55.952976	20.664082	40.006310	-0.355791	0.967723
55.892946	20.686593	40.006599	-0.362395	0.984348
55.832916	20.709105	40.006283	-0.368940	1.000763
55.772886	20.731616	40.005358	-0.375427	1.016967
55.712856	20.754127	40.003822	-0.381854	1.032961
55.652826	20.776638	40.001672	-0.388225	1.048751
55.562781	20.799150	40.007300	-0.420618	1.128088
55.502751	20.821661	40.003900	-0.400992	1.080214
55.412706	20.844172	40.008245	-0.433680	1.159622
55.352676	20.866683	40.003582	-0.413536	1.110881
55.262631	20.889195	40.006629	-0.446484	1.190273
55.202601	20.911706	40.000688	-0.425858	1.140771
55.112556	20.934217	40.002422	-0.459031	1.220061
55.022511	20.956728	40.003487	-0.465322	1.234904
54.932466	20.979240	40.003876	-0.471551	1.249539
54.842421	21.001751	40.003588	-0.477720	1.263973
54.752376	21.024262	40.002616	-0.483828	1.278205
54.662331	21.046773	40.000957	-0.489876	1.292240
54.542271	21.069285	40.006821	-0.513764	1.347110
54.452226	21.091796	40.003757	-0.502027	1.320262
54.332166	21.114307	40.008171	-0.525916	1.374678
54.242121	21.136818	40.003681	-0.513947	1.347526
54.122061	21.159330	40.006624	-0.537821	1.401462
54.032016	21.181841	40.000690	-0.525640	1.374054
53.911956	21.204352	40.002140	-0.549487	1.427492
53.791896	21.226863	40.002825	-0.555350	1.440496
53.671836	21.249375	40.002741	-0.561156	1.453318
53.551776	21.271886	40.001880	-0.566904	1.465962
53.431716	21.294397	40.000238	-0.572594	1.478429
53.281641	21.316908	40.005810	-0.590702	1.517771
53.161581	21.339420	40.002563	-0.584049	1.503375
53.011506	21.361931	40.006476	-0.602062	1.542198
52.891446	21.384442	40.001599	-0.595283	1.527645
52.741371	21.406953	40.003824	-0.613196	1.565948
52.591296	21.429465	40.005184	-0.618800	1.577832
52.441221	21.451976	40.005669	-0.624351	1.589555
52.291146	21.474487	40.005274	-0.629846	1.601117
52.141071	21.496998	40.003990	-0.635286	1.612518
51.990995	21.519510	40.001810	-0.640673	1.623767
51.810905	21.542021	40.006499	-0.654993	1.653456
51.660830	21.564532	40.002477	-0.651531	1.646306
51.480740	21.587044	40.005258	-0.665728	1.675520
51.300650	21.609555	40.007058	-0.671136	1.686571
51.150575	21.632066	40.000198	-0.667544	1.679235
50.970485	21.654577	40.000037	-0.681554	1.707742
50.760380	21.677089	40.006485	-0.693533	1.731896
50.580290	21.699600	40.004271	-0.692243	1.729305
50.400200	21.722111	40.001030	-0.697392	1.739633
50.190095	21.744622	40.004285	-0.709179	1.763140
49.979990	21.767134	40.006431	-0.714417	1.773526
49.769885	21.789645	40.006773	-0.718659	1.781907
49.559780	21.812156	40.004836	-0.722847	1.790159
49.349675	21.834667	40.000626	-0.726987	1.798294
49.109555	21.857179	40.000856	-0.736115	1.816144
48.839420	21.879690	40.004898	-0.744242	1.831945
48.569285	21.902201	40.005850	-0.748365	1.839928
48.299150	21.924712	40.003731	-0.752425	1.847766
47.998999	21.947224	40.004316	-0.759675	1.861708
47.698849	21.969735	40.001394	-0.763660	1.869344
47.368684	21.992246	40.000233	-0.770261	1.881945
47.008504	22.014757	40.000064	-0.776404	1.893622
46.618309	22.037269	40.000075	-0.782163	1.904527
46.168084	22.059780	40.003713	-0.789039	1.917490
45.717859	22.082291	40.001124	-0.792722	1.924410
45.177589	22.104802	40.003159	-0.799651	1.937382
44.607304	22.127314	40.000108	-0.803935	1.945372
43.886943	22.149825	40.001579	-0.810422	1.957429
43.016508	22.172336	40.000150	-0.815316	1.966492
41.665833	22.194847	40.000574	-0.820544	1.976142
38.334167	22.194847	40.000574	-0.827621	1.989149
36.983492	22.172336	40.000150	-0.819136	1.973544
36.113057	22.149825	40.001579	-0.812636	1.961533
35.392696	22.127314	40.000108	-0.807281	1.951597
34.822411	22.104802	40.003159	-0.800537	1.939036
34.282141	22.082291	40.001124	-0.796064	1.930674
33.831916	22.059780	40.003713	-0.789039	1.917490
33.381691	22.037269	40.000075	-0.785219	1.910295
32.991496	22.014757	40.000064	-0.778296	1.897210
32.631316	21.992246	40.000233	-0.772481	1.886170
32.301151	21.969735	40.001394	-0.766298	1.874386
32.001001	21.947224	40.004316	-0.759675	1.861708
31.700850	21.924712	40.003731	-0.755617	1.853913
31.430715	21.902201	40.005850	-0.748365	1.839928
31.160580	21.879690	40.004898	-0.744242	1.831945
30.890445	21.857179	40.000856	-0.740058	1.823822
30.650325	21.834667	40.000626	-0.731948	1.808009
30.440220	21.812156	40.004836	-0.722847	1.790159
30.230115	21.789645	40.006773	-0.718659	1.781907
30.020010	21.767134	40.006431	-0.714417	1.773526
29.809905	21.744622	40.004285	-0.709179	1.763140
29.599800	21.722111	40.001030	-0.703857	1.752551
29.419710	21.699600	40.004271	-0.692243	1.729305
29.239620	21.677089	40.006485	-0.687045	1.718838
29.029515	21.654577	40.000037	-0.688054	1.720873
28.849425	21.632066	40.000198	-0.676251	1.696985
28.699350	21.609555	40.007058	-0.662419	1.668737
28.519260	21.587044	40.005258	-0.665728	1.675520
28.339170	21.564532	40.002477	-0.660267	1.664317
28.189095	21.542021	40.006499	-0.646250	1.635365
28.009005	21.519510	40.001810	-0.649423	1.641944
27.858929	21.496998	40.003990	-0.635286	1.612518
27.708854	21.474487	40.005274	-0.629846	1.601117
27.558779	21.451976	40.005669	-0.624351	1.589555
27.408704	21.429465	40.005184	-0.618800	1.577832
27.258629	21.406953	40.003824	-0.613196	1.565948
27.108554	21.384442	40.001599	-0.607536	1.553898
26.988494	21.361931	40.006476	-0.589815	1.515857
26.838419	21.339420	40.002563	-0.596289	1.529809
26.718359	21.316908	40.005810	-0.578471	1.491252
26.568284	21.294397	40.000238	-0.584813	1.505033
26.448224	21.271886	40.001880	-0.566904	1.465962
26.328164	21.249375	40.002741	-0.561156	1.453318
26.208104	21.226863	40.002825	-0.555350	1.440496
26.088044	21.204352	40.002140	-0.549487	1.427492
25.967984	21.181841	40.000690	-0.543565	1.414304
25.877939	21.159330	40.006624	-0.519940	1.361148
25.757879	21.136818	40.003681	-0.531781	1.387900
25.667834	21.114307	40.008171	-0.508133	1.334255
25.547774	21.091796	40.003757	-0.519754	1.360727
25.457729	21.069285	40.006821	-0.496096	1.306612
25.337669	21.046773	40.000957	-0.507480	1.332761
25.247624	21.024262	40.002616	-0.483828	1.278205
25.157579	21.001751	40.003588	-0.477720	1.263973
25.067534	20.979240	40.003876	-0.471551	1.249539
24.977489	20.956728	40.003487	-0.465322	1.234904
24.887444	20.934217	40.002422	-0.459031	1.220061
24.797399	20.911706	40.000688	-0.452680	1.205014
24.737369	20.889195	40.006629	-0.419831	1.126179
24.647324	20.866683	40.003582	-0.440007	1.174800
24.587294	20.844172	40.008245	-0.407395	1.095898
24.497249	20.821661	40.003900	-0.427077	1.143713
24.437219	20.799150	40.007300	-0.394736	1.064829
24.347174	20.776638	40.001672	-0.413887	1.111736
24.287144	20.754127	40.003822	-0.381854	1.032961
24.227114	20.731616	40.005358	-0.375427	1.016967
24.167084	20.709105	40.006283	-0.368940	1.000763
24.107054	20.686593	40.006599	-0.362395	0.984348
24.047024	20.664082	40.006310	-0.355791	0.967723
23.986993	20.641571	40.005419	-0.349129	0.950886
23.926963	20.619060	40.003927	-0.342409	0.933837
23.866933	20.596548	40.001839	-0.335630	0.916574
23.836918	20.574037	40.007661	-0.294230	0.809735
23.776888	20.551526	40.004396	-0.322065	0.881830
23.716858	20.529015	40.000542	-0.315112	0.863920
23.686843	20.506503	40.004631	-0.275134	0.759672
23.656828	20.483992	40.008154	-0.268775	0.742897
23.596798	20.461481	40.002563	-0.294206	0.809672
23.566783	20.438969	40.004946	-0.255785	0.708470
23.536768	20.416458	40.006766	-0.249289	0.691177
23.506753	20.393947	40.008025	-0.242747	0.673711
23.446723	20.371436	40.000151	-0.265526	0.734306
23.416708	20.348924	40.000285	-0.229416	0.637961
23.386693	20.303902	40.007473	-0.208387	0.581161
23.356678	20.281391	40.005945	-0.209371	0.583829
23.326663	20.258879	40.003864	-0.202568	0.565360
23.296648	20.236368	40.001231	-0.195724	0.546732
23.266633	20.191346	40.002924	-0.175336	0.490966
23.236618	20.146323	40.002435	-0.161897	0.453996
23.206603	20.078789	40.001934	-0.144821	0.406799
